feature_set,n_features,C,penalty,class_weight_name,auc,pr_auc,top30_cutoff,top30_flagged,top30_precision,top30_recall,top30_balanced_acc,outer_fold
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9802867383512545,0.9046296296296297,0.3790373570617462,22,0.4090909090909091,1.0,0.8951612903225806,53
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.8978494623655914,0.8163722478238609,0.4229032319543578,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,54
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8960573476702508,0.7983515993941015,0.4698993530562934,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,54
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8942652329749103,0.8297057145186273,0.3483234500768608,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,54
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9229390681003584,0.8419047619047622,0.2934333243727937,24,0.2916666666666667,0.7777777777777778,0.7517921146953406,55
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.921146953405018,0.8411111111111114,0.35513796076979254,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,55
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9121863799283155,0.8377235772357725,0.39318864892051447,23,0.30434782608695654,0.7777777777777778,0.7598566308243728,55
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9559082892416226,0.8908439231019878,0.33466147644641075,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,56
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9523809523809524,0.8831018518518519,0.2645559579078623,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,56
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9488536155202821,0.8682659932659933,0.40240386822665025,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,56
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9426523297491038,0.8506613756613757,0.4610513574853444,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,57
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9408602150537633,0.8558509808509809,0.3298440212337632,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,57
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9336917562724013,0.8430214846881514,0.27479005129096645,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,57
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.913978494623656,0.7836580178304053,0.40938173694710567,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,58
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9068100358422939,0.780122166301028,0.35659383739238054,23,0.30434782608695654,0.7777777777777778,0.7598566308243728,58
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9014336917562724,0.8018882925859672,0.3009386084225528,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,58
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9336917562724014,0.843954248366013,0.3083931027128983,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,59
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.931899641577061,0.8105231717286047,0.4007629927785962,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,59
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9318996415770608,0.8170594837261503,0.3656093720229009,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,59
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9788359788359788,0.9035204991087344,0.25408039059043347,22,0.4090909090909091,1.0,0.8968253968253967,60
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9770723104056438,0.8967864923747277,0.3118931393533905,22,0.4090909090909091,1.0,0.8968253968253967,60
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9664902998236331,0.8377425044091713,0.3913849354213837,22,0.4090909090909091,1.0,0.8968253968253967,60
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9175627240143369,0.8340971085651938,0.29340452808444684,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,61
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9157706093189963,0.8226049313005834,0.3451004167590871,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,61
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9086021505376344,0.7961443206124057,0.40309357845503624,23,0.34782608695652173,0.8888888888888888,0.8234767025089605,61
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9551971326164874,0.8724457215836527,0.27747975873018965,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,62
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.953405017921147,0.8667477158856471,0.32522612754988384,23,0.34782608695652173,0.8888888888888888,0.8234767025089605,62
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9498207885304658,0.8594185583432896,0.38745094666759133,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,62
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9767025089605734,0.9054093567251462,0.3389557770650135,22,0.4090909090909091,1.0,0.8951612903225806,63
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9731182795698925,0.9003968253968255,0.3923561378058678,22,0.4090909090909091,1.0,0.8951612903225806,63
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9623655913978495,0.8688239538239539,0.45653205798952634,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,63
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8677248677248678,0.7148350608481329,0.4273762482349019,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,64
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.8483245149911817,0.701066599479298,0.38665784055998853,22,0.2727272727272727,0.6666666666666666,0.7063492063492063,64
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8130511463844797,0.6746572000195188,0.32082813669976523,22,0.2727272727272727,0.6666666666666666,0.7063492063492063,64
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.985663082437276,0.9477124183006536,0.2869723850116933,22,0.4090909090909091,1.0,0.8951612903225806,65
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.974910394265233,0.9085858585858586,0.3441723108111094,22,0.4090909090909091,1.0,0.8951612903225806,65
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9695340501792116,0.8815135481802149,0.4020948650779983,22,0.4090909090909091,1.0,0.8951612903225806,65
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9157706093189965,0.6795875420875421,0.41584184433503857,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,66
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.8978494623655914,0.6646278966131907,0.3783912566884989,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,66
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8888888888888888,0.6599603174603175,0.3097518565481209,24,0.2916666666666667,0.7777777777777778,0.7517921146953406,66
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9086021505376344,0.7356930651048299,0.29943949333434156,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,67
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9014336917562724,0.723732803144568,0.3410811313251073,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,67
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8942652329749103,0.7301165554788744,0.39457592231332184,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,67
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.8994708994708994,0.8152505446623093,0.3578673377179516,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,68
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8977072310405644,0.8206509539842874,0.2935356965067117,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,68
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8941798941798942,0.7993827160493827,0.39420721750175913,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,68
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9265232974910395,0.8293989960656627,0.25231240261129134,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,69
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9247311827956989,0.8402437069103736,0.3276898081772323,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,69
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9157706093189965,0.8083475494823011,0.38808434513471646,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,69
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9068100358422939,0.8156328320802007,0.3248025153032725,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,70
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9050179211469535,0.8173985890652558,0.2671438921844526,24,0.3333333333333333,0.8888888888888888,0.8154121863799283,70
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9032258064516129,0.7697614442295293,0.3841625503480025,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,70
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9731182795698924,0.8919753086419755,0.3023571263859391,22,0.4090909090909091,1.0,0.8951612903225806,71
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9695340501792115,0.8901515151515154,0.3722620800768411,22,0.4090909090909091,1.0,0.8951612903225806,71
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9623655913978496,0.85476573882371,0.42834397831441406,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,71
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9223985890652557,0.7481481481481482,0.3723496905511754,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,72
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9153439153439152,0.7433611477089739,0.31805020583757704,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,72
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.908289241622575,0.7217398070339247,0.26769938597491727,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,72
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9838709677419355,0.9083333333333334,0.22722284462860456,22,0.4090909090909091,1.0,0.8951612903225806,73
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.978494623655914,0.8938271604938273,0.28655019446761404,22,0.4090909090909091,1.0,0.8951612903225806,73
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9677419354838709,0.8239316239316241,0.3850138545189515,22,0.4090909090909091,1.0,0.8951612903225806,73
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9372759856630825,0.7793099647266315,0.42171794868813756,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,74
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9318996415770608,0.7620879664997313,0.2817523747947266,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,74
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9301075268817205,0.7454611474219319,0.34434067268163593,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,74
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.899641577060932,0.7577819006390436,0.316126239335075,23,0.34782608695652173,0.8888888888888888,0.8234767025089605,75
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.8942652329749103,0.7466983561101208,0.3796574379981943,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,75
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8781362007168458,0.7208180708180709,0.4096092257806684,23,0.34782608695652173,0.8888888888888888,0.8234767025089605,75
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9153439153439153,0.8392050587172539,0.33696566340653844,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,76
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9153439153439153,0.8376068376068377,0.41172478854023703,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,76
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9135802469135802,0.8386243386243386,0.2908063721447035,22,0.3181818181818182,0.7777777777777778,0.7698412698412698,76
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.899641577060932,0.8011866908925733,0.3462029850392809,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,77
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8978494623655915,0.8007936507936508,0.3157289924622007,23,0.30434782608695654,0.7777777777777778,0.7598566308243728,77
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.8942652329749103,0.7812099693678642,0.39121730541041233,22,0.3181818181818182,0.7777777777777778,0.7679211469534051,77
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.9856630824372761,0.9188983855650523,0.2591081326315432,22,0.4090909090909091,1.0,0.8951612903225806,78
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.985663082437276,0.9188983855650523,0.31721541893300736,22,0.4090909090909091,1.0,0.8951612903225806,78
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9838709677419355,0.9134038800705468,0.38379375272217736,22,0.4090909090909091,1.0,0.8951612903225806,78
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9498207885304658,0.8517331433998101,0.39973070045712394,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,79
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9354838709677419,0.8603603603603605,0.32090211386607415,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,79
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.931899641577061,0.8563811489508084,0.2550987378709874,22,0.36363636363636365,0.8888888888888888,0.8315412186379928,79
refined_behavior_plus_named_events,29,0.1,l2,pos_4,0.9029982363315697,0.7268518518518519,0.29889637494587795,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,80
refined_behavior_plus_named_events,29,0.05,l2,pos_4,0.9012345679012346,0.7283152361166545,0.36432485427282224,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,80
refined_behavior_plus_named_events,29,0.2,l2,pos_4,0.8994708994708995,0.7150132275132275,0.25711424773590474,22,0.36363636363636365,0.8888888888888888,0.8333333333333333,80
