at,session_id,client_id,variant,arm,trigger,p,intervene,model_version,origin,user_id,started_at,session_updated_at,play_sec,sec_after_event,survived_60s,intervene_bool
2026-09-14 01:23:27.262012+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08126883337307092,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1597,1,False
2026-09-14 01:23:42.789397+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09448391545738745,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1582,1,False
2026-09-14 01:23:43.512378+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07595854411228602,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1581,1,False
2026-09-14 01:23:56.973916+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09430445822064207,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1568,1,False
2026-09-14 01:23:59.328239+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0521003059020032,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1565,1,False
2026-09-14 01:25:08.291115+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09411653638013912,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1496,1,False
2026-09-14 01:25:10.930082+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08141455999987793,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1494,1,False
2026-09-14 01:26:30.394297+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09401635737528156,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1414,1,False
2026-09-14 01:26:31.084764+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08169361970953523,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1414,1,False
2026-09-14 01:26:31.932821+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08169586191692749,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1413,1,False
2026-09-14 01:26:32.694556+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0813934903193402,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1412,1,False
2026-09-14 01:26:34.200252+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08745046918037659,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1411,1,False
2026-09-14 01:26:37.074751+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07571138724900714,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1408,1,False
2026-09-14 01:26:57.628657+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09425950273033061,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1387,1,False
2026-09-14 01:27:00.571012+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0651443630157503,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1384,1,False
2026-09-14 01:27:01.824782+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07023806823836799,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1383,1,False
2026-09-14 01:27:02.628078+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07555639089523171,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1382,1,False
2026-09-14 01:27:28.270270+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09397540014081279,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1356,1,False
2026-09-14 01:27:32.375665+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.060907464057196756,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1352,1,False
2026-09-14 01:27:42.438262+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08147361388929492,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1342,1,False
2026-09-14 01:27:43.985064+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07032146317552147,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1341,1,False
2026-09-14 01:27:55.473341+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09425085041877031,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1329,1,False
2026-09-14 01:28:00.474302+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09413020414464174,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1324,1,False
2026-09-14 01:28:01.231730+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08758517036679524,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1323,1,False
2026-09-14 01:28:26.003700+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09410058119212264,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1299,1,False
2026-09-14 01:28:26.950342+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07576470332714583,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1298,1,False
2026-09-14 01:28:27.937707+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.06525978485110531,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1297,1,False
2026-09-14 01:28:30.899654+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.04837520391606878,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1294,1,False
2026-09-14 01:29:54.373353+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09421666415764099,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1210,1,False
2026-09-14 01:29:55.404981+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0717364481170802,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1209,1,False
2026-09-14 01:29:55.905523+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.061782148383953094,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1209,1,False
2026-09-14 01:29:58.131190+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.04817900730702573,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1207,1,False
2026-09-14 01:29:59.448693+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07547886754908487,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1205,1,False
2026-09-14 01:30:00.162157+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08114779151900843,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1205,1,False
2026-09-14 01:30:21.697789+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09420528991376792,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1183,1,False
2026-09-14 01:30:22.336988+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09420528991376792,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1182,1,False
2026-09-14 01:30:23.015450+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09421485949730571,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1182,1,False
2026-09-14 01:30:25.925738+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.06507162164616347,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1179,1,False
2026-09-14 01:30:47.663495+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09409310611525012,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1157,1,False
2026-09-14 01:30:54.701192+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08167950511546658,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1150,1,False
2026-09-14 01:30:55.397013+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08157631215097301,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1149,1,False
2026-09-14 01:30:56.152367+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08157631215097301,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1149,1,False
2026-09-14 01:30:58.907658+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.05206693860128966,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1146,1,False
2026-09-14 01:31:01.490451+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09408470615783822,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1143,1,False
2026-09-14 01:31:02.174912+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08131898432814486,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1143,1,False
2026-09-14 01:31:06.635737+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0940826025700429,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1138,1,False
2026-09-14 01:31:11.346777+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09421701384047719,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1133,1,False
2026-09-14 01:31:14.173732+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07556656576008028,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1131,1,False
2026-09-14 01:31:26.695367+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08130770389529207,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1118,1,False
2026-09-14 01:31:40.973350+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08158142805398955,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1104,1,False
2026-09-14 01:31:43.989043+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.05613261190320764,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1101,1,False
2026-09-14 01:32:11.829281+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08127021997134812,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1073,1,False
2026-09-14 01:32:14.284812+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07045916081047371,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1070,1,False
2026-09-14 01:32:19.456806+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09427767144297318,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1065,1,False
2026-09-14 01:32:20.327771+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07607250755197634,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1064,1,False
2026-09-14 01:32:20.876301+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07061567846524339,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1064,1,False
2026-09-14 01:32:23.249308+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.06079956444927092,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1061,1,False
2026-09-14 01:32:24.652664+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08099548382712286,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1060,1,False
2026-09-14 01:32:25.496943+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08697731845722176,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1059,1,False
2026-09-14 01:32:26.251509+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.08697731845722176,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1058,1,False
2026-09-14 01:32:28.770522+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07551523356192949,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1056,1,False
2026-09-14 01:32:29.170653+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07551523356192949,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1056,1,False
2026-09-14 01:33:02.903398+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09423547074051275,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1022,1,False
2026-09-14 01:33:04.450191+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0758109387443635,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,1020,1,False
2026-09-14 01:35:23.148416+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09489907453815907,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,882,1,False
2026-09-14 01:35:49.088272+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09422571561392652,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,856,1,False
2026-09-14 01:35:50.226376+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07589786026253878,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,854,1,False
2026-09-14 01:37:36.308824+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.0942994429599642,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,748,1,False
2026-09-14 01:37:37.108622+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07594268663649918,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,748,1,False
2026-09-14 01:37:37.881776+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07043625623228308,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,747,1,False
2026-09-14 01:37:48.586406+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09422520697589903,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,736,1,False
2026-09-14 01:37:50.174710+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.07036077104427296,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,735,1,False
2026-09-14 01:38:01.695972+00:00,sess-refxfm3b83mu0jr5xr,c-9bc15435-eaca-4508-8743-6f7076b4c2ae,beta_A,control,quest,0.09408178938257114,False,2026-09-13T19:00:08Z,https://calmforest.cloud,e449a249-1fea-49e0-9cda-615810f132ca,2026-09-14 01:11:00.314000+00:00,2026-09-14 01:50:05.203000+00:00,2345,723,1,False
